"anio";"mes";"fecha";"tipo_dia";"demanda";"temperatura";"temp2";"es_habil";"pred";"lag1"
"2018";"11";2018-11-23;"Viernes habiles";13838,6047083333;17,45;304,5025;1;14620,3185612884;15872,08125
"2018";"11";2018-11-24;"Sabado o Semilaborable";12672,0245416667;18,8;353,44;0;12799,3098537506;13838,6047083333
"2018";"11";2018-11-25;"Domingo o Feriado";11821,3786666667;18,55;344,1025;0;12788,0223505622;12672,0245416667
"2018";"11";2018-11-26;"Lunes habiles";14008,5190416667;22,95;526,7025;1;15579,049765886;11821,3786666667
"2018";"11";2018-11-27;"Martes Habiles";13992,5072916667;22,3;497,29;1;15332,2396346207;14008,5190416667
"2018";"11";2018-11-28;"Miercoles habiles";14105,1183333333;20,6;424,36;1;14855,9208645902;13992,5072916667
"2018";"11";2018-11-29;"Jueves Habiles";14217,4058333333;20,25;410,0625;1;14788,2407139443;14105,1183333333
"2018";"11";2018-11-30;"Viernes habiles";14245,5532916667;22,05;486,2025;1;15246,841208315;14217,4058333333
"2018";"12";2018-12-01;"Sabado o Semilaborable";12382,1176666667;17,7;313,29;0;12789,2412472157;14245,5532916667
"2018";"12";2018-12-02;"Domingo o Feriado";11105,3016666667;15,05;226,5025;0;13185,8292293037;12382,1176666667
"2018";"12";2018-12-03;"Lunes habiles";13264,4503333333;20,9;436,81;1;14922,1904965768;11105,3016666667
"2018";"12";2018-12-04;"Martes Habiles";14145,3394166667;19,05;362,9025;1;14634,9638071575;13264,4503333333
"2018";"12";2018-12-05;"Miercoles habiles";14208,823875;19,45;378,3025;1;14672,504397764;14145,3394166667
"2018";"12";2018-12-06;"Jueves Habiles";13674,1874166667;17,8;316,84;1;14604,994478043;14208,823875
"2018";"12";2018-12-07;"Viernes habiles";13513,648125;16,5;272,25;1;14714,2136386974;13674,1874166667
"2018";"12";2018-12-08;"Domingo o Feriado";12261,6074166667;21,8;475,24;0;13347,663606522;13513,648125
"2018";"12";2018-12-09;"Domingo o Feriado";12301,898625;23,8;566,44;0;14136,7237642776;12261,6074166667
"2018";"12";2018-12-10;"Lunes habiles";15760,8649583333;22,8;519,84;1;15518,9173993285;12301,898625
"2018";"12";2018-12-11;"Martes Habiles";16501,2350416667;23,15;535,9225;1;15662,190691554;15760,8649583333
"2018";"12";2018-12-12;"Miercoles habiles";15830,918875;23,5;552,25;1;15815,8395130158;16501,2350416667
"2018";"12";2018-12-13;"Jueves Habiles";15715,747125;19,25;370,5625;1;14652,0401385038;15830,918875
"2018";"12";2018-12-14;"Viernes habiles";15047,0625833333;20,5;420,25;1;14835,5249512183;15715,747125
"2018";"12";2018-12-15;"Sabado o Semilaborable";13258,4476666667;20,9;436,81;0;13103,1176837239;15047,0625833333
"2018";"12";2018-12-16;"Domingo o Feriado";13630,013375;25,5;650,25;0;15073,8007306027;13258,4476666667
"2018";"12";2018-12-17;"Lunes habiles";15584,5354583333;23,45;549,9025;1;15793,2544448945;13630,013375
"2018";"12";2018-12-18;"Martes Habiles";14238,2604166667;19,2;368,64;1;14647,4534374253;15584,5354583333
"2018";"12";2018-12-19;"Miercoles habiles";14747,8457083333;22,3;497,29;1;15332,2396346207;14238,2604166667
"2018";"12";2018-12-20;"Jueves Habiles";15370,2694166667;23,9;571,21;1;16004,1428957923;14747,8457083333
"2018";"12";2018-12-21;"Viernes habiles";14724,437125;23,65;559,3225;1;15884,8651903473;15370,2694166667
"2018";"12";2018-12-22;"Sabado o Semilaborable";14066,2008333333;22,15;490,6225;0;13461,2925295005;14724,437125
"2018";"12";2018-12-23;"Domingo o Feriado";14063,40475;24,85;617,5225;0;14686,6033364038;14066,2008333333
"2018";"12";2018-12-24;"Sabado o Semilaborable";15176,7622083333;26,4;696,96;0;15668,9971924925;14063,40475
"2018";"12";2018-12-25;"Domingo o Feriado";14176,4721666667;26,65;710,2225;0;15846,5049089582;15176,7622083333
"2018";"12";2018-12-26;"Miercoles habiles";18166,33875;29,25;855,5625;1;19825,4647960818;14176,4721666667
"2018";"12";2018-12-27;"Jueves Habiles";18211,1835416667;27,8;772,84;1;18550,295266821;18166,33875
"2018";"12";2018-12-28;"Viernes habiles";17718,48375;26,15;683,8225;1;17315,8559262453;18211,1835416667
"2018";"12";2018-12-29;"Sabado o Semilaborable";16746,3633333333;25,35;642,6225;0;14981,2713033682;17718,48375
"2018";"12";2018-12-30;"Domingo o Feriado";13536,5028333333;23,9;571,21;0;14185,0700829394;16746,3633333333
"2018";"12";2018-12-31;"Sabado o Semilaborable";13496,79825;23;529;0;13780,4445662082;13536,5028333333
"2019";"01";2019-01-01;"Domingo o Feriado";14388,2851666667;28,05;786,8025;0;16938,3745396806;13496,79825
"2019";"01";2019-01-02;"Miercoles habiles";17744,8169166667;27,9;778,41;1;18632,5208646221;14388,2851666667
"2019";"01";2019-01-03;"Jueves Habiles";14636,4635;21,65;468,7225;1;15121,2144919462;17744,8169166667
"2019";"01";2019-01-04;"Viernes habiles";14745,2818333333;23,45;549,9025;1;15793,2544448945;14636,4635
"2019";"01";2019-01-05;"Sabado o Semilaborable";14889,5723333333;25,65;657,9225;0;15168,2358672887;14745,2818333333
"2019";"01";2019-01-06;"Domingo o Feriado";13679,7123333333;24,5;600,25;0;14492,9346164586;14889,5723333333
"2019";"01";2019-01-07;"Lunes habiles";14730,0819166667;25;625;1;16591,8532116525;13679,7123333333
"2019";"01";2019-01-08;"Martes Habiles";16307,6091666667;26,55;704,9025;1;17593,939398741;14730,0819166667
"2019";"01";2019-01-09;"Miercoles habiles";16265,1527916667;25,7;660,49;1;17019,2105500261;16307,6091666667
"2019";"01";2019-01-10;"Jueves Habiles";13809,0832083333;22,15;490,6225;1;15280,3653423534;16265,1527916667
"2019";"01";2019-01-11;"Viernes habiles";13274,3955;18,45;340,4025;1;14604,0623806021;13809,0832083333
"2019";"01";2019-01-12;"Sabado o Semilaborable";13470,9027916667;24,35;592,9225;0;14413,1099189015;13274,3955
"2019";"01";2019-01-13;"Domingo o Feriado";12743,9484166667;23,8;566,44;0;14136,7237642776;13470,9027916667
"2019";"01";2019-01-14;"Lunes habiles";14781,9897083333;24,05;578,4025;1;16078,2504649947;12743,9484166667
"2019";"01";2019-01-15;"Martes Habiles";14940,26;22,5;506,25;1;15404,3697945684;14781,9897083333
"2019";"01";2019-01-16;"Miercoles habiles";15711,7185;24,45;597,8025;1;16285,1874512979;14940,26
"2019";"01";2019-01-17;"Jueves Habiles";14804,514625;22,1;488,41;1;15263,4974025869;15711,7185
"2019";"01";2019-01-18;"Viernes habiles";13484,324875;18,85;355,3225;1;14621,2754037251;14804,514625
"2019";"01";2019-01-19;"Sabado o Semilaborable";12511,9890833333;19,85;394,0225;0;12904,5238871734;13484,324875
"2019";"01";2019-01-20;"Domingo o Feriado";12064,2608333333;22,95;526,7025;0;13759,9769530331;12511,9890833333
"2019";"01";2019-01-21;"Lunes habiles";15540,61225;25,85;668,2225;1;17116,1866326476;12064,2608333333
"2019";"01";2019-01-22;"Martes Habiles";18146,8872083333;28,5;812,25;1;19143,6610729772;15540,61225
"2019";"01";2019-01-23;"Miercoles habiles";18285,1272083333;26,7;712,89;1;17701,7145015881;18146,8872083333
"2019";"01";2019-01-24;"Jueves Habiles";18420,2615;27,1;734,41;1;17998,4315776104;18285,1272083333
"2019";"01";2019-01-25;"Viernes habiles";17765,6146666667;25,35;642,6225;1;16800,3441162211;18420,2615
"2019";"01";2019-01-26;"Sabado o Semilaborable";16109,8583333333;27,35;748,0225;0;16371,6886658466;17765,6146666667
"2019";"01";2019-01-27;"Domingo o Feriado";16120,7081666667;28,25;798,0625;0;17107,9076271538;16109,8583333333
"2019";"01";2019-01-28;"Lunes habiles";20178,8759583333;31,3;979,69;1;21932,1454670588;16120,7081666667
"2019";"01";2019-01-29;"Martes Habiles";21267,349125;30,9;954,81;1;21493,1354186514;20178,8759583333
"2019";"01";2019-01-30;"Miercoles habiles";18763,9415;27,3;745,29;1;18151,8720074924;21267,349125
"2019";"01";2019-01-31;"Jueves Habiles";17867,2506666667;23,65;559,3225;1;15884,8651903473;18763,9415
"2019";"02";2019-02-01;"Viernes habiles";18419,01075;28,35;803,7225;1;19013,0174567111;17867,2506666667
"2019";"02";2019-02-02;"Sabado o Semilaborable";14778,2239583333;24,75;612,5625;0;14630,2106889464;18419,01075
"2019";"02";2019-02-03;"Domingo o Feriado";12069,42725;19,65;386,1225;0;12877,2837720853;14778,2239583333
"2019";"02";2019-02-04;"Lunes habiles";14275,0049166667;21,8;475,24;1;15166,7364193749;12069,42725
"2019";"02";2019-02-05;"Martes Habiles";15217,8642916667;22,55;508,5025;1;15422,9316982918;14275,0049166667
"2019";"02";2019-02-06;"Miercoles habiles";16283,1644166667;24,25;588,0625;1;16180,0249941893;15217,8642916667
"2019";"02";2019-02-07;"Jueves Habiles";17521,822625;26,65;710,2225;1;17665,5777218111;16283,1644166667
"2019";"02";2019-02-08;"Viernes habiles";18460,9692916667;29,1;846,81;1;19685,2926325577;17521,822625
"2019";"02";2019-02-09;"Sabado o Semilaborable";17138,3442916667;29,75;885,0625;0;18487,3959854595;18460,9692916667
"2019";"02";2019-02-10;"Domingo o Feriado";16398,2909166667;27,9;778,41;0;16813,4480517692;17138,3442916667
"2019";"02";2019-02-11;"Lunes habiles";15856,9198333333;24;576;1;16053,3361964326;16398,2909166667
"2019";"02";2019-02-12;"Martes Habiles";13422,0785416667;17,7;313,29;1;14608,3140600686;15856,9198333333
"2019";"02";2019-02-13;"Miercoles habiles";13583,6755416667;19,85;394,0225;1;14723,5967000263;13422,0785416667
"2019";"02";2019-02-14;"Jueves Habiles";14118,3061666667;20,15;406,0225;1;14770,8092374971;13583,6755416667
"2019";"02";2019-02-15;"Viernes habiles";14886,576375;21,7;470,89;1;15136,1767222612;14118,3061666667
"2019";"02";2019-02-16;"Sabado o Semilaborable";14371,5656666667;23,35;545,2225;0;13929,646732283;14886,576375
"2019";"02";2019-02-17;"Domingo o Feriado";14405,01025;26,4;696,96;0;15668,9971924925;14371,5656666667
"2019";"02";2019-02-18;"Lunes habiles";18218,9565416667;27,5;756,25;1;18308,7003652884;14405,01025
"2019";"02";2019-02-19;"Martes Habiles";19577,6823333333;29,55;873,2025;1;20111,5262514847;18218,9565416667
"2019";"02";2019-02-20;"Miercoles habiles";20794,0864583333;30,9;954,81;1;21493,1354186514;19577,6823333333
"2019";"02";2019-02-21;"Jueves Habiles";20783,7761666667;29,25;855,5625;1;19825,4647960818;20794,0864583333
"2019";"02";2019-02-22;"Viernes habiles";20172,3268333333;28,25;798,0625;1;18926,9804400067;20783,7761666667
"2019";"02";2019-02-23;"Sabado o Semilaborable";16522,9609583333;25,15;632,5225;0;14860,863170647;20172,3268333333
"2019";"02";2019-02-24;"Domingo o Feriado";13519,9855;21,1;445,21;0;13151,5323482741;16522,9609583333
"2019";"02";2019-02-25;"Lunes habiles";13747,8840416667;18,45;340,4025;1;14604,0623806021;13519,9855
"2019";"02";2019-02-26;"Martes Habiles";13465,4536666667;16,95;287,3025;1;14660,2084758247;13747,8840416667
"2019";"02";2019-02-27;"Miercoles habiles";13762,1962916667;21,1;445,21;1;14970,605161127;13465,4536666667
"2019";"02";2019-02-28;"Jueves Habiles";14351,5743333333;19,55;382,2025;1;14684,0070003619;13762,1962916667
"2019";"03";2019-03-01;"Viernes habiles";15179,777625;24,95;622,5025;1;16562,9157786926;14351,5743333333
"2019";"03";2019-03-02;"Sabado o Semilaborable";14075,4669583333;21,8;475,24;0;13347,663606522;15179,777625
"2019";"03";2019-03-03;"Domingo o Feriado";13274,6956666667;22,5;506,25;0;13585,2969817155;14075,4669583333
"2019";"03";2019-03-04;"Domingo o Feriado";12820,2275833333;22,6;510,76;0;13622,632534657;13274,6956666667
"2019";"03";2019-03-05;"Domingo o Feriado";12795,973375;21,7;470,89;0;13317,1039094083;12820,2275833333
"2019";"03";2019-03-06;"Miercoles habiles";15908,61875;26,35;694,3225;1;17453,2036985362;12795,973375
"2019";"03";2019-03-07;"Jueves Habiles";17517,5486666667;26,6;707,56;1;17629,6526875287;15908,61875
"2019";"03";2019-03-08;"Viernes habiles";14158,757375;19,95;398,0025;1;14738,4872305381;17517,5486666667
"2019";"03";2019-03-09;"Sabado o Semilaborable";12049,0979583333;16,05;257,6025;0;12966,2973737815;14158,757375
"2019";"03";2019-03-10;"Domingo o Feriado";11226,6623333333;19,95;398,0025;0;12919,4144176852;12049,0979583333
"2019";"03";2019-03-11;"Lunes habiles";13301,66325;21,25;451,5625;1;15009,1394872332;11226,6623333333
"2019";"03";2019-03-12;"Martes Habiles";13933,3177916667;20,7;428,49;1;14877,1637599406;13301,66325
"2019";"03";2019-03-13;"Miercoles habiles";13910,6861666667;20,8;432,64;1;14899,2536372695;13933,3177916667
"2019";"03";2019-03-14;"Jueves Habiles";14199,5894583333;21,25;451,5625;1;15009,1394872332;13910,6861666667
"2019";"03";2019-03-15;"Viernes habiles";14283,0576666667;21,9;479,61;1;15198,1430984671;14199,5894583333
"2019";"03";2019-03-16;"Sabado o Semilaborable";13112,9575;23,75;564,0625;0;14112,8682231886;14283,0576666667
"2019";"03";2019-03-17;"Domingo o Feriado";12242,3440416667;23,75;564,0625;0;14112,8682231886;13112,9575
"2019";"03";2019-03-18;"Lunes habiles";14517,8381666667;25,15;632,5225;1;16679,9359834999;12242,3440416667
"2019";"03";2019-03-19;"Martes Habiles";13970,3944583333;19,9;396,01;1;14730,9360925349;14517,8381666667
"2019";"03";2019-03-20;"Miercoles habiles";13537,5676666667;16,65;277,2225;1;14694,3062082883;13970,3944583333
"2019";"03";2019-03-21;"Jueves Habiles";13486,264625;17,95;322,2025;1;14601,6031962142;13537,5676666667
"2019";"03";2019-03-22;"Viernes habiles";13484,0935833333;18,2;331,24;1;14600,1859697254;13486,264625
"2019";"03";2019-03-23;"Sabado o Semilaborable";12539,0616666667;19,65;386,1225;0;12877,2837720853;13484,0935833333
"2019";"03";2019-03-24;"Domingo o Feriado";11462,7075833333;19,55;382,2025;0;12864,934187509;12539,0616666667
"2019";"03";2019-03-25;"Lunes habiles";13285,5009166667;16,2;262,44;1;14759,7456278705;11462,7075833333
"2019";"03";2019-03-26;"Martes Habiles";13548,9920833333;16,75;280,5625;1;14682,0933154886;13285,5009166667
"2019";"03";2019-03-27;"Miercoles habiles";13594,512375;17,45;304,5025;1;14620,3185612884;13548,9920833333
"2019";"03";2019-03-28;"Jueves Habiles";13709,5567916667;21,35;455,8225;1;15035,8877654437;13594,512375
"2019";"03";2019-03-29;"Viernes habiles";14156,06325;23,25;540,5625;1;15705,0316273557;13709,5567916667
"2019";"03";2019-03-30;"Sabado o Semilaborable";13674,4227083333;24,75;612,5625;0;14630,2106889464;14156,06325
"2019";"03";2019-03-31;"Domingo o Feriado";12711,662625;24,45;597,8025;0;14466,114638445;13674,4227083333
"2019";"04";2019-04-01;"Lunes habiles";14309,8149166667;24,4;595,36;1;16258,5792187788;12711,662625
"2019";"04";2019-04-02;"Domingo o Feriado";13755,5042083333;27,35;748,0225;0;16371,6886658466;14309,8149166667
"2019";"04";2019-04-03;"Miercoles habiles";14620,75725;21,55;464,4025;1;15091,9252678002;13755,5042083333
"2019";"04";2019-04-04;"Jueves Habiles";14597,7806666667;23,6;556,96;1;15861,6448857422;14620,75725
"2019";"04";2019-04-05;"Viernes habiles";13521,0769583333;17,7;313,29;1;14608,3140600686;14597,7806666667
"2019";"04";2019-04-06;"Sabado o Semilaborable";12322,8544583333;16,85;283,9225;0;12851,6545918145;13521,0769583333
"2019";"04";2019-04-07;"Domingo o Feriado";11449,0455416667;19;361;0;12812,1512752045;12322,8544583333
"2019";"04";2019-04-08;"Lunes habiles";13447,9291666667;20,95;438,9025;1;14933,9765444725;11449,0455416667
"2019";"04";2019-04-09;"Martes Habiles";14023,9330833333;21,6;466,56;1;15106,4640071259;13447,9291666667
"2019";"04";2019-04-10;"Miercoles habiles";14312,137625;23,05;531,3025;1;15620,1967377307;14023,9330833333
"2019";"04";2019-04-11;"Jueves Habiles";13949,175375;19,1;364,81;1;14638,9152717521;14312,137625
"2019";"04";2019-04-12;"Viernes habiles";13737,2485833333;15,2;231,04;1;14966,5727537155;13949,175375
"2019";"04";2019-04-13;"Sabado o Semilaborable";12629,4064583333;20,05;402,0025;0;12935,1519301755;13737,2485833333
"2019";"04";2019-04-14;"Domingo o Feriado";11960,43075;23,2;538,24;0;13864,4324738546;12629,4064583333
"2019";"04";2019-04-15;"Lunes habiles";13793,738625;19,6;384,16;1;14690,0759199027;11960,43075
"2019";"04";2019-04-16;"Martes Habiles";13736,1442916667;17,05;290,7025;1;14650,5365289605;13793,738625
"2019";"04";2019-04-17;"Miercoles habiles";13748,7504583333;20,4;416,16;1;14815,9760198248;13736,1442916667
"2019";"04";2019-04-18;"Sabado o Semilaborable";13429,590625;21,25;451,5625;0;13190,0666743803;13748,7504583333
"2019";"04";2019-04-19;"Domingo o Feriado";12181,0178333333;23,4;547,56;0;13951,808309415;13429,590625
"2019";"04";2019-04-20;"Sabado o Semilaborable";12146,0634166667;19,65;386,1225;0;12877,2837720853;12181,0178333333
"2019";"04";2019-04-21;"Domingo o Feriado";11344,02725;16,3;265,69;0;12924,6485033148;12146,0634166667
"2019";"04";2019-04-22;"Lunes habiles";13300,2414583333;16,95;287,3025;1;14660,2084758247;11344,02725
"2019";"04";2019-04-23;"Martes Habiles";13678,8904583333;16,75;280,5625;1;14682,0933154886;13300,2414583333
"2019";"04";2019-04-24;"Miercoles habiles";14011,9040833333;16,3;265,69;1;14743,7213161677;13678,8904583333
"2019";"04";2019-04-25;"Jueves Habiles";14008,5900833333;18,9;357,21;1;14624,3798863412;14011,9040833333
"2019";"04";2019-04-26;"Viernes habiles";13948,3160833333;17,6;309,76;1;14612,4806240727;14008,5900833333
"2019";"04";2019-04-27;"Sabado o Semilaborable";12690,6110416667;18,25;333,0625;0;12781,4649480586;13948,3160833333
"2019";"04";2019-04-28;"Domingo o Feriado";11481,27525;20,15;406,0225;0;12951,7364246442;12690,6110416667
"2019";"04";2019-04-29;"Lunes habiles";13314,806375;19,6;384,16;1;14690,0759199027;11481,27525
"2019";"04";2019-04-30;"Martes Habiles";13387,7145;14,6;213,16;1;15131,3241641896;13314,806375
"2019";"05";2019-05-01;"Domingo o Feriado";11467,0809583333;15;225;0;13199,0291497734;13387,7145
"2019";"05";2019-05-02;"Jueves Habiles";13313,68725;19,5;380,25;1;14678,1498263156;11467,0809583333
"2019";"05";2019-05-03;"Viernes habiles";13732,8459583333;21,85;477,4225;1;15182,3338861736;13313,68725
"2019";"05";2019-05-04;"Sabado o Semilaborable";12725,2969583333;19,1;364,81;0;12819,8424588992;13732,8459583333
"2019";"05";2019-05-05;"Domingo o Feriado";11861,859625;18,95;359,1025;0;12808,6233015991;12725,2969583333
"2019";"05";2019-05-06;"Lunes habiles";13603,7306666667;17,25;297,5625;1;14633,7335811675;11861,859625
"2019";"05";2019-05-07;"Martes Habiles";14176,1130833333;14,55;211,7025;1;15146,4297941108;13603,7306666667
"2019";"05";2019-05-08;"Miercoles habiles";14084,2018333333;17,2;295,84;1;14637,6166998738;14176,1130833333
"2019";"05";2019-05-09;"Jueves Habiles";14152,7867916667;17,6;309,76;1;14612,4806240727;14084,2018333333
"2019";"05";2019-05-10;"Viernes habiles";14098,499375;16,65;277,2225;1;14694,3062082883;14152,7867916667
"2019";"05";2019-05-11;"Sabado o Semilaborable";12976,0535;15,6;243,36;0;13054,6053067828;14098,499375
"2019";"05";2019-05-12;"Domingo o Feriado";11910,4022083333;17,4;302,76;0;12804,2818851634;12976,0535
"2019";"05";2019-05-13;"Lunes habiles";13617,8345416667;18,3;334,89;1;14601,1012975922;11910,4022083333
"2019";"05";2019-05-14;"Martes Habiles";14345,1785;12,65;160,0225;1;15877,3471426309;13617,8345416667
"2019";"05";2019-05-15;"Miercoles habiles";14391,2151666667;15,5;240,25;1;14895,6313051879;14345,1785
"2019";"05";2019-05-16;"Jueves Habiles";14285,631;16,6;275,56;1;14700,73027293;14391,2151666667
"2019";"05";2019-05-17;"Viernes habiles";13902,6281666667;19,7;388,09;1;14702,8489954683;14285,631
"2019";"05";2019-05-18;"Sabado o Semilaborable";12646,553875;21,1;445,21;0;13151,5323482741;13902,6281666667
"2019";"05";2019-05-19;"Domingo o Feriado";11991,2292916667;15,1;228,01;0;13172,8410543287;12646,553875
"2019";"05";2019-05-20;"Lunes habiles";14651,7251666667;13,95;194,6025;1;15344,2135017458;11991,2292916667
"2019";"05";2019-05-21;"Martes Habiles";15317,4976666667;14,2;201,64;1;15258,0980774087;14651,7251666667
"2019";"05";2019-05-22;"Miercoles habiles";15537,8845833333;13,8;190,44;1;15398,4237022835;15317,4976666667
"2019";"05";2019-05-23;"Jueves Habiles";15630,407875;12,5;156,25;1;15948,073491749;15537,8845833333
"2019";"05";2019-05-24;"Viernes habiles";15339,5155;14,5;210,25;1;15161,7471695267;15630,407875
"2019";"05";2019-05-25;"Domingo o Feriado";13377,4605;14,5;210,25;0;13342,6743566738;15339,5155
"2019";"05";2019-05-26;"Domingo o Feriado";12710,6912916667;15;225;0;13199,0291497734;13377,4605
"2019";"05";2019-05-27;"Lunes habiles";14791,1954166667;15,5;240,25;1;14895,6313051879;12710,6912916667
"2019";"05";2019-05-28;"Martes Habiles";15118,91775;14,5;210,25;1;15161,7471695267;14791,1954166667
"2019";"05";2019-05-29;"Miercoles habiles";14899,9657916667;11,5;132,25;1;16468,2839496326;15118,91775
"2019";"05";2019-05-30;"Jueves Habiles";16144,5875833333;12;144;1;16197,5914459598;14899,9657916667
"2019";"05";2019-05-31;"Viernes habiles";15783,2452916667;13,95;194,6025;1;15344,2135017458;16144,5875833333
"2019";"06";2019-06-01;"Sabado o Semilaborable";14169,8298333333;15;225;0;13199,0291497734;15783,2452916667
"2019";"06";2019-06-02;"Domingo o Feriado";12952,8667083333;15,5;240,25;0;13076,558492335;14169,8298333333
"2019";"06";2019-06-03;"Lunes habiles";14768,7799583333;16;256;1;14794,3351972116;12952,8667083333
"2019";"06";2019-06-04;"Martes Habiles";15207,808125;15,4;237,16;1;14918,4314727186;14768,7799583333
"2019";"06";2019-06-05;"Miercoles habiles";15124,145;16,1;259,21;1;14776,6169215518;15207,808125
"2019";"06";2019-06-06;"Jueves Habiles";14806,1710416667;17,35;301,0225;1;14626,6025802387;15124,145
"2019";"06";2019-06-07;"Viernes habiles";14843,34475;15,1;228,01;1;14991,9138671816;14806,1710416667
"2019";"06";2019-06-08;"Sabado o Semilaborable";14109,1850833333;14,4;207,36;0;13373,9443439893;14843,34475
"2019";"06";2019-06-09;"Domingo o Feriado";12973,7713333333;14,55;211,7025;0;13327,3569812579;14109,1850833333
"2019";"06";2019-06-10;"Lunes habiles";14582,0674166667;16,75;280,5625;1;14682,0933154886;12973,7713333333
"2019";"06";2019-06-11;"Martes Habiles";15263,67;14,95;223,5025;1;15031,5136285905;14582,0674166667
"2019";"06";2019-06-12;"Miercoles habiles";14849,9997916667;18,95;359,1025;1;14627,696114452;15263,67
"2019";"06";2019-06-13;"Jueves Habiles";15061,0955416667;17,55;308,0025;1;14614,8815243166;14849,9997916667
"2019";"06";2019-06-14;"Viernes habiles";15284,9612083333;15,75;248,0625;1;14842,336432517;15061,0955416667
"2019";"06";2019-06-15;"Sabado o Semilaborable";15131,1009583333;13,5;182,25;0;13693,4884188608;15284,9612083333
"2019";"06";2019-06-16;"Domingo o Feriado";9594,11283333333;15,35;235,6225;0;13111,076361873;15131,1009583333
"2019";"06";2019-06-17;"Domingo o Feriado";13876,4317916667;15,7;246,49;0;13033,4991032091;9594,11283333333
"2019";"06";2019-06-18;"Martes Habiles";15999,6082916667;12,25;150,0625;1;16070,1856501716;13876,4317916667
"2019";"06";2019-06-19;"Miercoles habiles";16147,508625;14;196;1;15326,5669258891;15999,6082916667
"2019";"06";2019-06-20;"Domingo o Feriado";14763,1178333333;10,95;119,9025;0;14971,4294954485;16147,508625
"2019";"06";2019-06-21;"Viernes habiles";15606,99425;13,6;184,96;1;15473,6684065918;14763,1178333333
"2019";"06";2019-06-22;"Sabado o Semilaborable";13777,7234583333;16,95;287,3025;0;12841,1356629718;15606,99425
"2019";"06";2019-06-23;"Domingo o Feriado";12594,7322916667;18,75;351,5625;0;12796,6288621237;13777,7234583333
"2019";"06";2019-06-24;"Lunes habiles";15002,4545833333;13,15;172,9225;1;15655,3561027208;12594,7322916667
"2019";"06";2019-06-25;"Martes Habiles";16338,0084166667;11,9;141,61;1;16250,0359827374;15002,4545833333
"2019";"06";2019-06-26;"Miercoles habiles";17535,7159583333;9,4;88,36;1;17836,4185451842;16338,0084166667
"2019";"06";2019-06-27;"Jueves Habiles";17290,4467083333;11,4;129,96;1;16524,9633963026;17535,7159583333
"2019";"06";2019-06-28;"Viernes habiles";16459,04475;13,4;179,56;1;15552,301038814;17290,4467083333
"2019";"06";2019-06-29;"Sabado o Semilaborable";15027,21425;12,9;166,41;0;13944,6319911402;16459,04475
"2019";"06";2019-06-30;"Domingo o Feriado";14602,028375;10,55;111,3025;0;15221,8627775261;15027,21425
"2019";"07";2019-07-01;"Lunes habiles";17144,2190416667;7,9;62,41;1;19042,3426761972;14602,028375
"2019";"07";2019-07-02;"Martes Habiles";17532,059875;11,5;132,25;1;16468,2839496326;17144,2190416667
"2019";"07";2019-07-03;"Miercoles habiles";17809,7155416667;8,05;64,8025;1;18913,1745705638;17532,059875
"2019";"07";2019-07-04;"Jueves Habiles";18443,3831666667;7,25;52,5625;1;19624,0926653826;17809,7155416667
"2019";"07";2019-07-05;"Viernes habiles";18698,6639583333;6,1;37,21;1;20741,0052810221;18443,3831666667
"2019";"07";2019-07-06;"Sabado o Semilaborable";17216,342875;6,3;39,69;0;18719,6404670885;18698,6639583333
"2019";"07";2019-07-07;"Domingo o Feriado";15811,4779583333;8,3;68,89;0;16883,0564915476;17216,342875
"2019";"07";2019-07-08;"Sabado o Semilaborable";16401,1325416667;9,8;96,04;0;15727,9512792436;15811,4779583333
"2019";"07";2019-07-09;"Domingo o Feriado";14782,8879166667;13,35;178,2225;0;13753,4157477533;16401,1325416667
"2019";"07";2019-07-10;"Miercoles habiles";15923,8779583333;13,45;180,9025;1;15532,3252625166;14782,8879166667
"2019";"07";2019-07-11;"Jueves Habiles";15813,4435416667;13,9;193,21;1;15362,0718230971;15923,8779583333
"2019";"07";2019-07-12;"Viernes habiles";15623,9990416667;14,75;217,5625;1;15087,2777473937;15813,4435416667
"2019";"07";2019-07-13;"Sabado o Semilaborable";15088,2185833333;9,8;96,04;0;15727,9512792436;15623,9990416667
"2019";"07";2019-07-14;"Domingo o Feriado";14295,5418333333;9,2;84,64;0;16167,1248507461;15088,2185833333
"2019";"07";2019-07-15;"Lunes habiles";16113,7132916667;13,1;171,61;1;15676,602351986;14295,5418333333
"2019";"07";2019-07-16;"Martes Habiles";16636,2344166667;10,4;108,16;1;17138,3418718193;16113,7132916667
"2019";"07";2019-07-17;"Miercoles habiles";16420,1542083333;13,25;175,5625;1;15613,4988406742;16636,2344166667
"2019";"07";2019-07-18;"Jueves Habiles";16183,4235;14,55;211,7025;1;15146,4297941108;16420,1542083333
"2019";"07";2019-07-19;"Viernes habiles";15662,2536666667;14,85;220,5225;1;15058,9721970029;16183,4235
"2019";"07";2019-07-20;"Sabado o Semilaborable";13995,3634166667;16;256;0;12975,2623843587;15662,2536666667
"2019";"07";2019-07-21;"Domingo o Feriado";12169,846625;20,6;424,36;0;13036,8480517373;13995,3634166667
"2019";"07";2019-07-22;"Lunes habiles";15370,564125;12,85;165,1225;1;15786,0097807314;12169,846625
"2019";"07";2019-07-23;"Martes Habiles";17049,0553333333;9,8;96,04;1;17547,0240920965;15370,564125
